wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 21,    4.6,   15.4,    4.9,   17.04,   30.3,   15.3], 1016.0,   18.3,    2.3,20,    4.6,   18.44,   12.8,   21.3,  69,E,간여암,Ganyoam,961,2018,5
 01,    3.3,   15.3,    5.2,   16.97,   22.1,   15.9], 1016.9,   19.0,    1.2,21,    4.7,   18.12,   12.9,   12.6,  75,ENE,간여암,Ganyoam,961,2018,5
 02,    2.2,   15.5,    5.1,   17.04,   14.5,   16.3, 1012.6,   19.0,    0.8,22,    4.7,   17.91,   13.5,    7.8,  84,ENE,간여암,Ganyoam,961,2018,5
 12,    1.5,   15.5,    4.9,   17.20,   16.8,   19.0, 1006.2,   23.9,    0.7,23,    4.6,   18.03,   14.7,    7.1,  71,NNE,간여암,Ganyoam,961,2018,5
 05,    1.2,   15.6,    4.8,   17.12,   14.8,   17.8, 1010.6,   20.8,    0.4,24,    4.5,   17.91,   15.1,    6.5>,  71,NW,간여암,Ganyoam,961,2018,5
 16,    0.6,   15.7,    5.7,   17.20,   14.6,   18.9, 1008.5,   22.8,    0.2,25,    4.6,   18.03,   16.3,    3.4>,  73,NNW,간여암,Ganyoam,961,2018,5
 19,    1.1,   15.5,    5.1,   17.24,   11.4,   19.2, 1009.3,   22.4,    0.4,26,    4.5,   18.23,   17.0,    3.7>,  64,NE,간여암,Ganyoam,961,2018,5
 19,    1.2,   15.8,    5.6,   17.16,   12.6,   19.0, 1011.0,   21.8,    0.6,27,    5.0,   18.25,   16.2,    3.1>,  84,ESE,간여암,Ganyoam,961,2018,5
 17,    1.6,   16.0,    5.4,   17.15,   10.6,   18.7], 1010.6,   21.5,    0.7,28,    4.9,   18.37,   16.1,    3.7>,  89,E,간여암,Ganyoam,961,2018,5
 01,    1.2,   16.0,    5.3,   17.11,   14.3,   19.5, 1011.7,   23.1,    0.5,29,    4.9,   18.43,   16.8,    3.4>,  86,NE,간여암,Ganyoam,961,2018,5
 21,    1.0,   15.9,    5.0,   17.08,   14.6,   19.6, 1010.7,   22.3,    0.4,30,    4.4,   18.44,   17.0,,  85,WSW,간여암,Ganyoam,961,2018,5
 13,    0.8,   16.6,    4.7,   17.07,   12.0,   19.2, 1011.4,   22.1,    0.3,31,    4.3,   18.34,   17.2,,  75,WSW,간여암,Ganyoam,961,2018,5
,    2.2,   15.0,    5.1,   17.06,,   17.1, 1012.1,   20.1,    0.9,월,    4.6,   18.17,   14.6,    9.0,  78,,간여암,Ganyoam,961,2018,5
