wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 01,    2.0,   23.2,    6.8,   15.54,   13.5,   19.0, 1017.1,   20.9,    0.9,19,    6.4,   16.58,   18.0,    8.4,  71,ENE,지귀도,Jigwido,960,2017,10
 22,    2.3,   23.0,    7.2,   15.55,   14.5,   19.4, 1016.6,   21.8,    0.9,20,    6.6,   16.68,   17.4,    9.0,  71,ENE,지귀도,Jigwido,960,2017,10
 15,    3.3,   23.2,    8.5,   15.60,   21.7,   19.5, 1013.6,   21.9,    1.7,21,    7.4,   16.79,   17.6,   11.2,  66,E,지귀도,Jigwido,960,2017,10
 24,    3.7,   22.9,    9.5,   15.68,   23.1,   19.8, 1007.6,   22.5,    1.8,22,    8.1,   16.76,   18.3,   11.7,  58,NE,지귀도,Jigwido,960,2017,10
 01>,    4.3>,   22.9,    9.2>,   15.49>,   11.7,   17.7, 1016.7,   19.4,    1.2>,23,    8.1>,   16.54>,   15.8,    6.2,  60,NE,지귀도,Jigwido,960,2017,10
 22>,    1.3>,   23.0],    9.5>,   15.59>,   11.6>,   17.6], 1023.4],   21.5>,    0.6>,24,    7.5>,   16.48>,   15.4>,    5.1>,  61],NE>,지귀도,Jigwido,960,2017,10
 02>,    0.9>,   23.1,    8.0>,   14.88,   11.3,   17.6, 1024.1,   20.8,    0.3>,25,    7.1>,   16.32,   14.3,    4.5,  55,ENE,지귀도,Jigwido,960,2017,10
 14,    0.6,   23.3,    6.2,   15.56,   10.4,   17.7, 1020.7,   20.8,    0.3,26,    5.5,   16.16,   13.6,    5.8,  67,ESE,지귀도,Jigwido,960,2017,10
 24,    0.7,   23.3,    7.0,   14.94,   12.0,   19.0, 1018.2,   21.5,    0.2,27,    5.6,   16.06,   17.0,    7.3,  71,NE,지귀도,Jigwido,960,2017,10
 15>,    2.3>,   23.2,    7.4>,   15.60>,   17.7,   19.9, 1016.3,   21.0,    1.1>,28,    6.5>,   16.05>,   18.4,   11.0,  80,ENE,지귀도,Jigwido,960,2017,10
 02>,    2.0>,   22.8),    7.9>,   15.45>,   28.7>,   18.4), 1015.4),   22.9>,    0.8>,29,    7.0>,   15.92>,   13.2>,   13.1>,  56),NE>,지귀도,Jigwido,960,2017,10
 21,    0.7,   22.7,    8.0,   15.48,   27.4,   15.0, 1023.2,   18.8,    0.3,30,    7.0,   16.11,   12.6,    9.0,  47,NE,지귀도,Jigwido,960,2017,10
 02>,    0.6>,   22.8),    8.4>,   15.52>,    8.9,   16.1, 1025.0,   19.2,    0.3>,31,    7.2>,   16.29>,   12.5,    3.6,  61,NW,지귀도,Jigwido,960,2017,10
,    1.7,   23.5,    7.5,   15.40,,   20.2, 1018.6,   22.9,    0.7,월,    6.6,   16.44,   17.7,    7.6,  71,,지귀도,Jigwido,960,2017,10
