wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 08,    4.6,    5.0,    8.2,   13.57,   12.8,, 1023.2,,    1.9,16,    6.8,   15.99,,    7.1,,N,갈매여,Galmaeyeo,958,2018,3
 01,    1.3,    5.3,    6.5,   13.68,    6.0,    5.4, 1027.3,    7.7,    0.5,17,    5.3,   16.21,    4.1,    1.9,  81,E,갈매여,Galmaeyeo,958,2018,3
 01,    0.6,,    6.5,   13.48,    8.2,, 1020.4,,    0.2,18,    5.6,   16.22,,    4.0,,ENE,갈매여,Galmaeyeo,958,2018,3
 06,    1.1,,    6.9,   13.48,   15.1,, 1013.0,,    0.5,19,    5.0,   16.11,,    6.4,,E,갈매여,Galmaeyeo,958,2018,3
 01,    1.4,    5.7,    6.0,   14.05,   14.8,    6.8, 1019.5,    9.4,    0.4,20,    5.3,   16.82,    2.5,    8.6,,ENE,갈매여,Galmaeyeo,958,2018,3
 15,    2.0,    5.8,    5.2,   13.77,   13.5,    1.8, 1016.8,    3.6,    0.8,21,    4.7,   16.69,    0.5,    9.3,  83,ENE,갈매여,Galmaeyeo,958,2018,3
 02,    1.8,    5.7,    5.3,   13.53,   10.0,    4.0, 1016.4,    5.7,    0.5,22,    4.8,   16.05,    2.2,    3.6,  75,N,갈매여,Galmaeyeo,958,2018,3
 02,    1.0,    5.6,    6.2,   13.67,    5.9,    5.8, 1020.4,    9.6,    0.3,23,    4.9,   16.12,    3.6,    1.5,  74,W,갈매여,Galmaeyeo,958,2018,3
 03,    0.3,    5.8,    7.2,   13.71,    7.8,, 1023.6,    9.4,    0.1,24,    5.8,   15.94,,    2.9,,S,갈매여,Galmaeyeo,958,2018,3
 01,    0.2,    5.9,    7.7,   13.62,    6.8,, 1025.7,,,25,    6.0,   15.57,,    2.5,,SSW,갈매여,Galmaeyeo,958,2018,3
 05,    0.2,    6.0,    8.2,   13.59,    5.5,, 1022.6,,    0.1,26,    6.2,   15.37,,    1.3,,SW,갈매여,Galmaeyeo,958,2018,3
 21,    0.3,    6.0,    7.2,   13.56,   10.3,, 1018.7,,    0.1,27,    5.8,   15.51,,    6.6,,SW,갈매여,Galmaeyeo,958,2018,3
 21,    0.9,    6.3,    5.9,   13.54,   11.5,   11.4, 1017.4,   13.8,    0.3,28,    4.8,   15.83,    9.2,    7.7,  81,S,갈매여,Galmaeyeo,958,2018,3
 10,    1.1,    6.6,    5.3,   13.55,    9.8,   10.2, 1020.0,   14.4,    0.4,29,    4.9,   16.12,    6.8,    3.5,  61,SSW,갈매여,Galmaeyeo,958,2018,3
 18,    1.0,    6.8,    5.9,   13.65,    3.3,    7.4, 1023.5,   10.1,    0.3,30,    5.0,   16.46,    5.3,    1.5,  74,SW,갈매여,Galmaeyeo,958,2018,3
 11>,    0.5>,    7.0],    6.7>,   13.46>,    6.7>,   11.7], 1020.1],   14.3>,    0.2>,31,    5.7>,   16.27>,    9.0>,    2.1>,  69],S>,갈매여,Galmaeyeo,958,2018,3
,    1.5,    4.9,    6.5,   13.58,,, 1020.3,,    0.6,월,    5.4,   15.93,,    4.9,,,갈매여,Galmaeyeo,958,2018,3
