wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 11,    0.4,   11.6,    5.4,    8.47,    7.0,   11.0, 1009.7,   12.7,    0.1,13,    4.1,   11.37,    8.7,    3.1,  94,SSW,서수도,Seosudo,955,2018,5
 12,    0.4,   11.7,    5.2,    8.55,    6.0,   13.4, 1012.0,   18.7,    0.1,14,    4.2,   11.81,    8.2,    2.3,  88,ENE,서수도,Seosudo,955,2018,5
 09,    0.3,   11.7,    4.9,    8.64,    9.6,   19.0, 1010.2,   25.2,    0.1,15,    4.2,   12.38,   13.4,    3.2,  75,SE,서수도,Seosudo,955,2018,5
 13,    0.9,   11.7,    5.5,    8.71,   18.6,   17.8, 1004.9,   23.0,    0.2,16,    4.3,   12.71,   15.0,    6.4,  94,SSE,서수도,Seosudo,955,2018,5
 01,    0.4,   11.8,    5.7,    8.68,   15.3,   16.8, 1004.3,   21.0,    0.1,17,    4.5,   12.89,   13.5,    4.6,  96,SSW,서수도,Seosudo,955,2018,5
 09,    0.3,   12.0,    5.7,    8.73,   12.0,   14.3, 1006.5,   18.7,    0.1,18,    4.5,   12.92,   11.8,    3.8,  87,N,서수도,Seosudo,955,2018,5
 23,    0.4,   12.1,    5.3,    8.88,   13.1,   15.9, 1016.0,   21.7,    0.1,19,    4.2,   12.71,   11.4,    5.1,  64,N,서수도,Seosudo,955,2018,5
 10,    0.4,   12.1,    5.8,    8.92,    8.4,   16.7, 1019.3,   20.7,    0.1,20,    4.3,   12.73,   13.7,    4.7,  51,NNE,서수도,Seosudo,955,2018,5
 06,    0.3,   12.4,    5.3,    8.70,    8.6,   14.7, 1018.6,   18.0,    0.1,21,    4.3,   12.05,   12.9,    4.3,  65,NE,서수도,Seosudo,955,2018,5
 05,    0.3,   12.8,    5.8,    8.55,    6.1,   14.6, 1012.7,   18.1,    0.1,22,    4.3,   11.51,   12.8,    2.0>,  89,WNW,서수도,Seosudo,955,2018,5
 16,    0.6,   12.9,    5.2,    8.36,   11.0,   13.3, 1009.5,   15.0,    0.1,23,    4.0,   10.75,   11.8,    5.6,  86,NW,서수도,Seosudo,955,2018,5
 16,    0.8,   13.0,    5.3,    8.53,   12.5,   14.8, 1010.0,   17.5,    0.2,24,    4.1,   11.10,   11.8,    6.7,  68,SSE,서수도,Seosudo,955,2018,5
 05,    0.4,   13.3,    5.3,    8.50,    7.3,   15.9, 1009.1,   19.6,    0.1,25,    4.5,   11.06,   13.9,    2.6,  60,SE,서수도,Seosudo,955,2018,5
 05,    0.3,   13.4,    4.9,    8.60,    9.3,   15.6, 1009.8,   18.2,    0.1,26,    4.1,   11.35,   13.9,    2.7,  76,SSW,서수도,Seosudo,955,2018,5
 11,    0.3,   13.5,    5.7,    8.61,    6.8,   15.1, 1011.2,   17.7,    0.1,27,    4.2,   11.56,   13.0,    2.6,  71,SSE,서수도,Seosudo,955,2018,5
 20,    0.5,   13.7,    5.9,    8.65,    5.8,   15.7, 1010.7,   18.3,    0.1,28,    4.3,   11.93,   13.9,    2.0,  75,SE,서수도,Seosudo,955,2018,5
 10,    0.3,   13.8,    5.1,    8.71,    9.8,   16.4, 1012.0,   19.6,    0.1,29,    4.2,   12.08,   14.0,    2.5,  91,NW,서수도,Seosudo,955,2018,5
 22,    0.6,   13.8,    5.3,    8.68,    8.6,   15.4, 1011.1,   17.6,    0.1,30,    4.1,   12.24,   13.8,    3.0,  93,SW,서수도,Seosudo,955,2018,5
 11,    0.5,   14.0,    5.3,    8.66,    7.7,   15.1, 1012.5,   17.4,    0.1,31,    4.1,   12.08,   13.5,    3.5,  87,SW,서수도,Seosudo,955,2018,5
,    0.5,   11.8,    5.4,    8.60,,   14.3, 1011.9,   17.6,    0.1,월,    4.3,   11.72,   11.8,    4.2,  81,,서수도,Seosudo,955,2018,5
