wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 06,    1.8,   13.9,    6.0,   13.64,   10.4,    6.8, 1024.8,    8.8,    0.7,16,    5.0,   16.04,    4.8,    2.2,  59,NE,갈매여,Galmaeyeo,958,2017,11
 24,    2.7,   13.8,    5.7,   13.74,   17.2,    9.8, 1019.2,   13.5,    0.3,17,    4.9,   16.35,    6.1,    2.8,  58,NNE,갈매여,Galmaeyeo,958,2017,11
 10,    6.3,   13.3,    7.4,   13.37,   20.1,    3.9, 1023.2,    9.4,    2.9,18,    6.3,   15.86,    0.8,   14.2,  57,NNE,갈매여,Galmaeyeo,958,2017,11
 01,    3.1,   13.0,    7.1,   13.69,   16.9,    3.6, 1027.7,    6.4,    1.2,19,    5.8,   16.39,    1.0,    4.4,  60,NNE,갈매여,Galmaeyeo,958,2017,11
 07,    1.9,   12.8,    6.4,   13.73,   12.1,    7.1, 1026.6,   10.0,    0.7,20,    5.1,   16.50,    4.3,    4.4,  60,N,갈매여,Galmaeyeo,958,2017,11
 01,    1.8,   12.7,    6.0,   13.73,    8.0,    6.6, 1026.4,    8.5,    0.6,21,    5.2,   16.39,    4.4,    2.4,  64,NNE,갈매여,Galmaeyeo,958,2017,11
 21,    2.9,   12.5,    5.6,   13.69,   17.0,    9.5, 1018.9,   12.7,    0.8,22,    5.0,   16.14,    7.0,    8.2,  65,N,갈매여,Galmaeyeo,958,2017,11
 13,    3.9,   12.3,    7.5,   13.59,   23.8,    6.7, 1021.5,    8.5,    1.9,23,    6.2,   15.87,    4.4,    9.4,  54,NW,갈매여,Galmaeyeo,958,2017,11
 11,    5.1,   11.6,    7.1,   13.65,   20.9,    6.6, 1024.9,    9.4,    2.1,24,    6.1,   15.72,    3.8,   10.0,  53,NW,갈매여,Galmaeyeo,958,2017,11
 23,    2.2,   11.4,    6.4,   13.76,   18.8,    9.5, 1024.5,   13.2,    0.9,25,    5.4,   15.63,    5.5,    9.7,  66,SSW,갈매여,Galmaeyeo,958,2017,11
 08,    2.8,   11.3,    7.3,   13.55,   14.1,   10.2, 1024.4,   13.7,    1.3,26,    5.8,   15.08,    6.2,    8.4,  66,SW,갈매여,Galmaeyeo,958,2017,11
 01,    1.3,   11.5,    5.8,   13.62,    9.5,    5.9, 1026.4,    7.7,    0.5,27,    5.2,   15.10,    4.2,    4.1,  61,NE,갈매여,Galmaeyeo,958,2017,11
 01,    0.5,   11.4,    7.0,   13.56,    7.1,    9.5, 1022.5,   11.6,    0.1,28,    5.6,   14.98,    6.3,    2.1,  74,SW,갈매여,Galmaeyeo,958,2017,11
 16,    3.9,   11.2,    7.2,   13.38,   16.1,    7.6, 1025.9,   12.2,    1.4,29,    5.7,   15.07,    4.9,    9.5,  62,N,갈매여,Galmaeyeo,958,2017,11
 04,    3.1,   10.9,    6.6,   13.41,   17.0,    3.2, 1028.6,    5.7,    1.7,30,    5.7,   15.33,    1.5,    9.3,  55,N,갈매여,Galmaeyeo,958,2017,11
,    2.6,   13.8,    6.5,   13.67,,    9.5, 1023.3,   12.2,    1.0,월,    5.4,   15.98,    6.9,    6.0,  62,,갈매여,Galmaeyeo,958,2017,11
