wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 13,    3.2,   15.0,    8.4,   15.32,   23.6,   10.9, 1025.6,   15.3,    1.2,16,    6.8,   16.35,    8.2,    9.7,  80,E,지귀도,Jigwido,960,2018,3
 01,    2.4,   14.8,    7.7,   15.24,   17.4,    9.6, 1025.6,   12.1,    1.1,17,    6.7,   16.41,    6.8,    9.9,  69,ESE,지귀도,Jigwido,960,2018,3
 02,    1.2,   14.8,    6.5,   15.11,   11.6,   14.8, 1025.6,   19.0,    0.5,18,    6.1,   16.31,   10.1,    3.1,  85,SSW,지귀도,Jigwido,960,2018,3
 23,    3.0,   14.8,    7.3,   15.15,   19.1,   14.0, 1025.6,   17.7,    0.5,19,    6.0,   16.48,   10.3,    7.1,  92,E,지귀도,Jigwido,960,2018,3
 21>,    4.9>,   14.6,    8.6>,   15.34>,   28.9>,    9.2, 1025.6,   11.4>,    2.5>,20,    7.7>,   16.66>,    6.5>,   16.4>,  82,E>,지귀도,Jigwido,960,2018,3
 01,    4.3,   14.5,    8.9,   15.27,   21.8,    6.6, 1025.6,    8.6,    1.5,21,    8.1,   16.50,    4.4,    9.4,  77,ENE,지귀도,Jigwido,960,2018,3
 03,    1.4,   14.6,    8.7,   15.11,   16.7,    8.7, 1025.6,   12.7,    0.6,22,    7.6,   16.21,    5.7,    4.3,  67,NNE,지귀도,Jigwido,960,2018,3
 02,    1.0,   14.6,    8.6,   15.17,   13.0,   10.0, 1025.6,   14.2,    0.3,23,    7.7,   16.10,    6.9,    4.1,  63,WNW,지귀도,Jigwido,960,2018,3
 01,    0.3,   14.7,    7.9,   15.23,   12.1,   12.0, 1025.6,   16.1,    0.1,24,    7.5,   16.03,    8.3,    3.7,  71,WNW,지귀도,Jigwido,960,2018,3
,,   14.7,    9.1,   15.23,    9.8,   13.3, 1025.6,   16.9,    0.1,25,    8.2,   15.91,   10.3,    3.3,  81,WNW,지귀도,Jigwido,960,2018,3
,,   14.8,    9.9,   15.23,    7.0,   14.2, 1025.6,   18.2,    0.1,26,    8.9,   15.87,   10.4,    2.7,  72,NW,지귀도,Jigwido,960,2018,3
,,   14.8,    9.7,   15.24,    7.7,   14.1, 1025.6,   18.3,    0.1>,27,    8.9,   16.04,   10.5,    2.6,  70,NW,지귀도,Jigwido,960,2018,3
 03,    0.2,   14.8],    9.1,   15.25,    5.4,   15.9, 1025.6,   19.8,,28,    8.4,   16.20,   12.9,    2.8,  78,WSW,지귀도,Jigwido,960,2018,3
 07,    0.3,   14.9,    9.2,   15.28,    5.7,   16.0, 1025.6,   20.2,    0.1,29,    8.1,   16.40,   13.1,    2.0,  86,WNW,지귀도,Jigwido,960,2018,3
 19,    1.9,   15.2,    9.2,   15.30,   14.9,   14.5, 1025.6,   16.5,    0.6,30,    6.8,   16.53,   13.3,    8.6,  77,ESE,지귀도,Jigwido,960,2018,3
 01>,    1.7>,   15.4,    7.3>,   15.21>,    9.8>,   14.9, 1025.6,   17.5>,    0.6>,31,    6.3>,   16.52>,   12.3>,    4.5>,  77,ENE>,지귀도,Jigwido,960,2018,3
,    1.6,   14.8,    8.3,   15.20,,   12.1, 1025.6,   15.6,    0.6,월,    7.3,   16.20,    9.0,    5.8,  76,,지귀도,Jigwido,960,2018,3
