wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 02,    1.0,   20.4,   10.2,   15.34,    5.1,   26.2, 1025.5,   29.7,    0.4,12,    8.1,   16.72,   24.1,    1.7,  91,S,지귀도,Jigwido,960,2018,7
 01,    0.5,   20.7,    8.0,   15.32,    6.2,   26.6, 1025.5,   29.8,    0.2,13,    7.1,   16.83,   24.2,    2.9,  86,WNW,지귀도,Jigwido,960,2018,7
 02,    0.3,   21.2,    7.5,   15.34,    5.3,   26.0, 1025.5,   30.4,    0.1,14,    6.8,   16.87,   22.2,    2.1,  85,WNW,지귀도,Jigwido,960,2018,7
 01,    0.2,   21.6,    7.9,   15.33,    5.0,   25.3, 1025.5,   29.2,    0.1,15,    6.8,   16.79,   22.3,    2.2,  86,WNW,지귀도,Jigwido,960,2018,7
 02,    0.2,   21.1,    8.4,   15.31,    3.9,   26.5, 1025.5,   30.5,    0.1,16,    7.4,   16.69,   23.4,    1.4,  82,SSW,지귀도,Jigwido,960,2018,7
 16,    0.3,   20.8,    8.3,   15.31,    4.1,   26.7, 1025.5,   30.8,    0.1,17,    7.4,   16.64,   23.5,    1.7,  82,SSE,지귀도,Jigwido,960,2018,7
 04,    0.2,   20.8,    8.2,   15.34,    5.0,   26.4, 1025.5,   29.6,,18,    7.2,   16.38,   23.8,    2.2,  81,SSE,지귀도,Jigwido,960,2018,7
 01,    0.2,   20.6,    8.0,   15.35,    4.4,   27.2, 1025.5,   31.6,    0.1,19,    7.3,   16.18,   24.2,    1.6,  74,NNE,지귀도,Jigwido,960,2018,7
 02,    0.2,   21.3,    8.4,   15.37,    9.4,   27.1, 1025.5,   29.3,    0.1,20,    7.3,   15.97,   24.5,    4.4,  78,SE,지귀도,Jigwido,960,2018,7
 23,    1.8,   22.9,   10.0,   15.42,   14.1,   28.4, 1025.5,   30.2,    0.5,21,    8.1,   15.84,   26.4,    7.1,  83,E,지귀도,Jigwido,960,2018,7
 01,    2.3,   27.0,    9.2,   15.49,   17.3,   28.2, 1025.5,   29.9,    1.1,22,    8.0,   15.94,   27.3,   10.2,  86,SSE,지귀도,Jigwido,960,2018,7
 01,    0.8,   21.0,    7.5,   15.42,    8.9,   28.0, 1025.5,   31.0,    0.3,23,    6.7,   16.01,   26.9,    3.5,  85,SSW,지귀도,Jigwido,960,2018,7
 11,    0.4,   20.5,    8.0,   15.40,    5.6,   27.8], 1025.5,   31.3,    0.2,24,    7.1,   16.17,   26.7,    2.3,  90,WSW,지귀도,Jigwido,960,2018,7
 01,    0.3,   22.0,    7.3,   15.40,    5.6,   27.8, 1025.5,   31.4,    0.1,25,    6.6,   16.29,   26.2,    2.4,  87,W,지귀도,Jigwido,960,2018,7
 01,    0.2,   23.6,    7.5,   15.39,    5.3,   27.6, 1025.5,   31.6,,26,    6.6,   16.40,   24.9,    2.5,  88,NW,지귀도,Jigwido,960,2018,7
 01,    0.2,   24.4,    8.1,   15.38,    5.9,   27.7, 1025.5,   31.8,    0.1>,27,    7.0,   16.47,   24.7,    2.0,  86,W,지귀도,Jigwido,960,2018,7
 01,    0.2,   25.2,    8.6,   15.38,    8.7,   28.7, 1025.5,   31.9,    0.1,28,    7.4,   16.52,   26.3,    2.3,  85,ESE,지귀도,Jigwido,960,2018,7
 11,    0.8,   25.3,    7.2,   15.38,   10.2,   29.4, 1025.5,   32.8,    0.3,29,    5.9,   16.49,   26.7,    2.7,  82,SE,지귀도,Jigwido,960,2018,7
 11,    2.1,   26.3,    8.2,   15.39,   14.9,   28.3, 1025.5,   31.5,    0.9,30,    6.6,   16.50,   27.2,    9.3,  83,ESE,지귀도,Jigwido,960,2018,7
 11,    1.6,   27.6,    6.5,   15.39,   14.5,   28.8, 1025.5,   31.6,    0.8,31,    5.9,   16.41,   27.1,    9.0,  77,ENE,지귀도,Jigwido,960,2018,7
,    1.1,   22.3,    8.4,   15.38,,   26.2, 1025.5,   29.2,    0.5,월,    7.3,   16.32,   24.0,    4.7,  87,,지귀도,Jigwido,960,2018,7
