wh_max_hh,wh_max_,tw,wp_,ls,gt,ta,pa,ta_,wh_sig,tm,wp,ls_,ta__,ws,tw_,gt_wd,stn_ko,stn_en,stn_id,year,month
 05,    1.8,   21.2,    7.5,   15.34,   12.4,   19.5, 1025.5,   21.3,    0.9,11,    7.0,   16.29,   17.8,    5.2,  88,E,지귀도,Jigwido,960,2018,6
 10,    1.0,   18.6,    7.5,   15.29,    6.9,   21.6, 1025.5,   25.4,    0.5,12,    6.8,   16.50,   19.5,    2.8,  81,W,지귀도,Jigwido,960,2018,6
 23,    0.7,   18.8,    7.8,   15.33,   10.2,   21.0, 1025.5,   23.5,    0.3,13,    6.3,   16.81,   19.3,    5.2,  78,SE,지귀도,Jigwido,960,2018,6
 09,    1.4,   20.4,    6.1,   15.36,   13.3,   21.0, 1025.5,   23.1,    0.7,14,    5.7,   16.89,   19.3,    8.4,  85,ESE,지귀도,Jigwido,960,2018,6
 23,    2.3,   21.0,    6.7,   15.36,   15.8,   20.4, 1025.5,   22.0,    0.9,15,    6.2,   16.89,   19.5,   10.4,  79,E,지귀도,Jigwido,960,2018,6
 12,    2.2,   21.4,    7.3,   15.34,   18.5,   19.7), 1025.5,   21.7,    1.1,16,    6.5,   16.73,   18.6,   11.3,  76,E,지귀도,Jigwido,960,2018,6
 01,    1.3,   20.5,    7.0,   15.28,   12.0,   20.1), 1025.5,   22.1,    0.6,17,    6.5,   16.67,   18.8,    7.8,  83,E,지귀도,Jigwido,960,2018,6
 03,    0.9,   18.9,    8.0,   15.25,    4.6,   21.4, 1025.5,   23.9,    0.3,18,    6.7,   16.46,   19.7,    1.4,  84,SSE,지귀도,Jigwido,960,2018,6
 20,    0.4,   18.6,    7.6,   15.31,   11.3,   21.0, 1025.5,   24.1,    0.2,19,    6.5,   16.31,   17.1,    4.3,  92,SSE,지귀도,Jigwido,960,2018,6
 01,    0.4,   19.3,    8.1,   15.35,    9.8,   22.2, 1025.5,   25.5,    0.2,20,    6.3,   16.20,   20.1,    3.5,  85,ESE,지귀도,Jigwido,960,2018,6
 01,    0.4,   19.6,    8.5,   15.33,    4.6,   23.1, 1025.5,   27.1,    0.2,21,    7.5,   16.01,   20.2,    1.8,  76,WSW,지귀도,Jigwido,960,2018,6
 10,    0.3,   19.8,    7.8,   15.32,   10.3,   22.3, 1025.5,   25.6,    0.1,22,    7.0,   15.90,   19.3,    3.4,  72,E,지귀도,Jigwido,960,2018,6
 03,    0.2,   20.2,    7.2,   15.31,    8.5,   21.1, 1025.5,   25.4,,23,    6.6,   15.87,   18.3,    2.7,  81,W,지귀도,Jigwido,960,2018,6
 04>,    0.2>,   20.1,    7.1,   15.29,    4.6,   23.1, 1025.5,   28.7,    0.1,24,    6.7,   16.04,   19.3,    1.8,  77,SSE,지귀도,Jigwido,960,2018,6
,,   20.5,    6.9,   15.33,    4.0,   23.3, 1025.5,   26.6,    0.1,25,    6.5,   16.21,   20.3,    1.4,  84,S,지귀도,Jigwido,960,2018,6
 24,    0.5,   19.8,    6.7,   15.28,   11.1,   24.0, 1025.5,   26.4,    0.2,26,    6.1,   16.20,   22.4,    5.1,  95,WNW,지귀도,Jigwido,960,2018,6
 07,    0.6,   18.0,    7.3,   15.19,   14.7,   23.3, 1025.5,   25.3,    0.3,27,    6.6,   16.31,   22.0,    7.6,  95,NW,지귀도,Jigwido,960,2018,6
 02,    0.5,   19.9,    6.9,   15.27,   15.4,   22.7, 1025.5,   23.6,    0.2>,28,    6.4,   16.43,   21.5,    4.7,  97,NW,지귀도,Jigwido,960,2018,6
 01,    0.5,   20.3,    6.6,   15.32,   12.4,   22.9], 1025.5,   26.3,    0.2,29,    6.1,   16.48,   21.5,    4.0,  95,WNW,지귀도,Jigwido,960,2018,6
 23,    0.5,   20.9,    6.8,   15.36,   17.3,   22.9, 1025.5,   25.7,    0.2>,30,    6.0,   16.44,   18.9,    4.2,  97,SSW,지귀도,Jigwido,960,2018,6
,    0.9,   19.6,    7.5,   15.31,,   21.6, 1025.5,   24.6,    0.4,월,    6.6,   16.28,   19.3,    4.5,  84,,지귀도,Jigwido,960,2018,6
